score,number_of_features,data_set,model_type
1.0,7074,train,classification
0.8797127468581688,7074,val,classification
0.8805970149253732,7074,test,classification
1.0,7075,train,classification
0.8789237668161435,7075,val,classification
0.87940234791889,7075,test,classification
1.0,7076,train,classification
0.8807174887892376,7076,val,classification
0.8796592119275826,7076,test,classification
1.0,7077,train,classification
0.8797127468581688,7077,val,classification
0.8775292864749734,7077,test,classification
1.0,7078,train,classification
0.8797127468581688,7078,val,classification
0.878723404255319,7078,test,classification
1.0,7079,train,classification
0.8797127468581688,7079,val,classification
0.878723404255319,7079,test,classification
1.0,7080,train,classification
0.8815080789946139,7080,val,classification
0.87940234791889,7080,test,classification
1.0,7081,train,classification
0.8812949640287769,7081,val,classification
0.8763326226012793,7081,test,classification
1.0,7082,train,classification
0.880503144654088,7082,val,classification
0.8775292864749734,7082,test,classification
1.0,7083,train,classification
0.8789237668161435,7083,val,classification
0.8772678762006405,7083,test,classification
1.0,7084,train,classification
0.8789237668161435,7084,val,classification
0.8772678762006405,7084,test,classification
1.0,7085,train,classification
0.8781362007168458,7085,val,classification
0.8763326226012793,7085,test,classification
1.0,7086,train,classification
0.8797127468581688,7086,val,classification
0.8763326226012793,7086,test,classification
1.0,7087,train,classification
0.8797127468581688,7087,val,classification
0.8751334044823906,7087,test,classification
1.0,7088,train,classification
0.8817204301075269,7088,val,classification
0.8742004264392323,7088,test,classification
1.0,7089,train,classification
0.8807174887892376,7089,val,classification
0.8751334044823906,7089,test,classification
1.0,7090,train,classification
0.8807174887892376,7090,val,classification
0.8751334044823906,7090,test,classification
1.0,7091,train,classification
0.8807174887892376,7091,val,classification
0.8751334044823906,7091,test,classification
1.0,7092,train,classification
0.8807174887892376,7092,val,classification
0.8763326226012793,7092,test,classification
1.0,7093,train,classification
0.8799283154121864,7093,val,classification
0.8751334044823906,7093,test,classification
1.0,7094,train,classification
0.8815080789946139,7094,val,classification
0.8763326226012793,7094,test,classification
1.0,7095,train,classification
0.8815080789946139,7095,val,classification
0.8763326226012793,7095,test,classification
1.0,7096,train,classification
0.8815080789946139,7096,val,classification
0.8763326226012793,7096,test,classification
1.0,7097,train,classification
0.8797127468581688,7097,val,classification
0.8751334044823906,7097,test,classification
1.0,7098,train,classification
0.8807174887892376,7098,val,classification
0.8751334044823906,7098,test,classification
1.0,7099,train,classification
0.8815080789946139,7099,val,classification
0.8763326226012793,7099,test,classification
1.0,7100,train,classification
0.8833034111310593,7100,val,classification
0.8768577494692146,7100,test,classification
1.0,7101,train,classification
0.8787061994609164,7101,val,classification
0.8763326226012793,7101,test,classification
1.0,7102,train,classification
0.880503144654088,7102,val,classification
0.8765957446808511,7102,test,classification
1.0,7103,train,classification
0.8799283154121864,7103,val,classification
0.8775292864749734,7103,test,classification
1.0,7104,train,classification
0.8825112107623319,7104,val,classification
0.8763326226012793,7104,test,classification
1.0,7105,train,classification
0.8815080789946139,7105,val,classification
0.8765957446808511,7105,test,classification
1.0,7106,train,classification
0.880503144654088,7106,val,classification
0.8784648187633263,7106,test,classification
1.0,7107,train,classification
0.8810810810810811,7107,val,classification
0.8775292864749734,7107,test,classification
1.0,7108,train,classification
0.8797127468581688,7108,val,classification
0.8775292864749734,7108,test,classification
1.0,7109,train,classification
0.8823000898472596,7109,val,classification
0.8777895855472903,7109,test,classification
1.0,7110,train,classification
0.8797127468581688,7110,val,classification
0.8763326226012793,7110,test,classification
1.0,7111,train,classification
0.8807174887892376,7111,val,classification
0.878723404255319,7111,test,classification
1.0,7112,train,classification
0.880503144654088,7112,val,classification
0.8777895855472903,7112,test,classification
1.0,7113,train,classification
0.8830935251798561,7113,val,classification
0.8763326226012793,7113,test,classification
1.0,7114,train,classification
0.8802880288028803,7114,val,classification
0.8775292864749734,7114,test,classification
1.0,7115,train,classification
0.8823000898472596,7115,val,classification
0.8799149840595112,7115,test,classification
1.0,7116,train,classification
0.8794964028776978,7116,val,classification
0.8763326226012793,7116,test,classification
1.0,7117,train,classification
0.8833034111310593,7117,val,classification
0.878723404255319,7117,test,classification
1.0,7118,train,classification
0.8815080789946139,7118,val,classification
0.8775292864749734,7118,test,classification
1.0,7119,train,classification
0.8776978417266187,7119,val,classification
0.8747346072186836,7119,test,classification
1.0,7120,train,classification
0.8802880288028803,7120,val,classification
0.878723404255319,7120,test,classification
1.0,7121,train,classification
0.8830935251798561,7121,val,classification
0.8763326226012793,7121,test,classification
1.0,7122,train,classification
0.880503144654088,7122,val,classification
0.878723404255319,7122,test,classification
1.0,7123,train,classification
0.8797127468581688,7123,val,classification
0.8799149840595112,7123,test,classification
1.0,7124,train,classification
0.880503144654088,7124,val,classification
0.8796592119275826,7124,test,classification
1.0,7125,train,classification
0.880503144654088,7125,val,classification
0.878723404255319,7125,test,classification
1.0,7126,train,classification
0.8797127468581688,7126,val,classification
0.878723404255319,7126,test,classification
1.0,7127,train,classification
0.8815080789946139,7127,val,classification
0.8796592119275826,7127,test,classification
1.0,7128,train,classification
0.8797127468581688,7128,val,classification
0.878723404255319,7128,test,classification
1.0,7129,train,classification
0.880503144654088,7129,val,classification
0.878723404255319,7129,test,classification
1.0,7130,train,classification
0.8794964028776978,7130,val,classification
0.878723404255319,7130,test,classification
1.0,7131,train,classification
0.8825112107623319,7131,val,classification
0.8763326226012793,7131,test,classification
1.0,7132,train,classification
0.8815080789946139,7132,val,classification
0.8765957446808511,7132,test,classification
1.0,7133,train,classification
0.8766876687668766,7133,val,classification
0.8763326226012793,7133,test,classification
1.0,7134,train,classification
0.8787061994609164,7134,val,classification
0.8784648187633263,7134,test,classification
1.0,7135,train,classification
0.8797127468581688,7135,val,classification
0.8763326226012793,7135,test,classification
1.0,7136,train,classification
0.8787061994609164,7136,val,classification
0.8784648187633263,7136,test,classification
1.0,7137,train,classification
0.8797127468581688,7137,val,classification
0.8775292864749734,7137,test,classification
1.0,7138,train,classification
0.880503144654088,7138,val,classification
0.8768577494692146,7138,test,classification
1.0,7139,train,classification
0.8794964028776978,7139,val,classification
0.8775292864749734,7139,test,classification
1.0,7140,train,classification
0.8769092542677447,7140,val,classification
0.8763326226012793,7140,test,classification
1.0,7141,train,classification
0.8794964028776978,7141,val,classification
0.8784648187633263,7141,test,classification
1.0,7142,train,classification
0.880503144654088,7142,val,classification
0.8768577494692146,7142,test,classification
1.0,7143,train,classification
0.8797127468581688,7143,val,classification
0.8760683760683761,7143,test,classification
1.0,7144,train,classification
0.880503144654088,7144,val,classification
0.8796592119275826,7144,test,classification
1.0,7145,train,classification
0.8797127468581688,7145,val,classification
0.8789808917197452,7145,test,classification
1.0,7146,train,classification
0.880503144654088,7146,val,classification
0.8789808917197452,7146,test,classification
1.0,7147,train,classification
0.8797127468581688,7147,val,classification
0.8789808917197452,7147,test,classification
1.0,7148,train,classification
0.8794964028776978,7148,val,classification
0.8775292864749734,7148,test,classification
1.0,7149,train,classification
0.8797127468581688,7149,val,classification
0.8796592119275826,7149,test,classification
1.0,7150,train,classification
0.880503144654088,7150,val,classification
0.8789808917197452,7150,test,classification
1.0,7151,train,classification
0.8787061994609164,7151,val,classification
0.8763326226012793,7151,test,classification
1.0,7152,train,classification
0.8794964028776978,7152,val,classification
0.8763326226012793,7152,test,classification
1.0,7153,train,classification
0.8787061994609164,7153,val,classification
0.8775292864749734,7153,test,classification
1.0,7154,train,classification
0.8787061994609164,7154,val,classification
